Circle 5th - 14,F,F,F,F,G,G,G,G,Em,Em,Em,Em,A_7,A_7,A_7,A_7,D_7,D_7,D_7,D_7,G,G,G,G,C,C,C,C,C,C,C,C,C
Circle 5th - 15,F,F,F,F,B_7,B_7,B_7,B_7,E_7,E_7,E_7,E_7,A_7,A_7,A_7,A_7,Dm,Dm,Dm,Dm,G,G,G,G,C,C,C,C,C,C,C,C,C
Circle 5th - 16,F,F,F,F,B_7,B_7,B_7,B_7,E_7,E_7,E_7,E_7,Am,Am,Am,Am,D_7,D_7,D_7,D_7,G,G,G,G,C,C,C,C,C,C,C,C,C
Circle 5th - 17,F,F,F,F,B_7,B_7,B_7,B_7,Em,Em,Em,Em,A_7,A_7,A_7,A_7,D_7,D_7,D_7,D_7,G,G,G,G,C,C,C,C,C,C,C,C,C
Circle 5th - 18,F,F,F,F,G,G,G,G,E_7,E_7,E_7,E_7,A_7,A_7,A_7,A_7,D_7,D_7,D_7,D_7,G,G,G,G,C,C,C,C,C,C,C,C,C
Circle 5th - 19,F,F,F,F,B_7,B_7,B_7,B_7,E_7,E_7,E_7,E_7,A_7,A_7,A_7,A_7,D_7,D_7,D_7,D_7,G,G,G,G,C,C,C,C,C,C,C,C,C
Circle 5th - h6,F,F,G,G,E_7,E_7,Am,Am,Dm,Dm,G,G,C,C,C,C,F,F,G,G,E_7,E_7,Am,Am,Dm,Dm,G,G,C,C,C,C,C
Circle 5th - h7,F,F,G,G,Em,Em,A_7,A_7,Dm,Dm,G,G,C,C,C,C,F,F,G,G,Em,Em,A_7,A_7,Dm,Dm,G,G,C,C,C,C,C
Circle 5th - h8,F,F,G,G,Em,Em,Am,Am,D_7,D_7,G,G,C,C,C,C,F,F,G,G,Em,Em,Am,Am,D_7,D_7,G,G,C,C,C,C,C
Circle 5th - h9,F,F,B_7,B_7,E_7,E_7,Am,Am,Dm,Dm,G,G,C,C,C,C,F,F,B_7,B_7,E_7,E_7,Am,Am,Dm,Dm,G,G,C,C,C,C,C
Circle 5th - h10,F,F,B_7,B_7,Em,Em,A_7,A_7,Dm,Dm,G,G,C,C,C,C,F,F,B_7,B_7,Em,Em,A_7,A_7,Dm,Dm,G,G,C,C,C,C,C
Circle 5th - h11,F,F,B_7,B_7,Em,Em,Am,Am,D_7,D_7,G,G,C,C,C,C,F,F,B_7,B_7,Em,Em,Am,Am,D_7,D_7,G,G,C,C,C,C,C
Circle 5th - h12,F,F,G,G,E_7,E_7,A_7,A_7,Dm,Dm,G,G,C,C,C,C,F,F,G,G,E_7,E_7,A_7,A_7,Dm,Dm,G,G,C,C,C,C,C
Circle 5th - h13,F,F,G,G,E_7,E_7,Am,Am,D_7,D_7,G,G,C,C,C,C,F,F,G,G,E_7,E_7,Am,Am,D_7,D_7,G,G,C,C,C,C,C
Circle 5th - h14,F,F,G,G,Em,Em,A_7,A_7,D_7,D_7,G,G,C,C,C,C,F,F,G,G,Em,Em,A_7,A_7,D_7,D_7,G,G,C,C,C,C,C
Circle 5th - h15,F,F,B_7,B_7,E_7,E_7,A_7,A_7,Dm,Dm,G,G,C,C,C,C,F,F,B_7,B_7,E_7,E_7,A_7,A_7,Dm,Dm,G,G,C,C,C,C,C
Circle 5th - h16,F,F,B_7,B_7,E_7,E_7,Am,Am,D_7,D_7,G,G,C,C,C,C,F,F,B_7,B_7,E_7,E_7,Am,Am,D_7,D_7,G,G,C,C,C,C,C
Circle 5th - h17,F,F,B_7,B_7,Em,Em,A_7,A_7,D_7,D_7,G,G,C,C,C,C,F,F,B_7,B_7,Em,Em,A_7,A_7,D_7,D_7,G,G,C,C,C,C,C
Circle 5th - h18,F,F,G,G,E_7,E_7,A_7,A_7,D_7,D_7,G,G,C,C,C,C,F,F,G,G,E_7,E_7,A_7,A_7,D_7,D_7,G,G,C,C,C,C,C
Circle 5th - h19,F,F,B_7,B_7,E_7,E_7,A_7,A_7,D_7,D_7,G,G,C,C,C,C,F,F,B_7,B_7,E_7,E_7,A_7,A_7,D_7,D_7,G,G,C,C,C,C,C
Way back into love - v1,C,C,C,C,Am_7,Am_7,Am_7,Am_7,C,C,C,C,Am_7,Am_7,Am_7,Am_7,Dm_11,Dm_11,Dm_11,Dm_11,G_s4,G_s4,G,G,Dm_11,Dm_11,Dm_11,Dm_11,G_s4,G,G_2,G,C
Way back into love - v1,C,C,C,C,Am_11,Am_11,Am_11,Am_11,C,C,C,C,Am_11,Am_11,Am_11,Am_11,Dm_11,Dm_11,Dm_11,Dm_11,G_s4,G_s4,G,G,Dm_11,Dm_11,Dm_11,Dm_11,G_s4,G,G_2,G,C
Way back into love - c1,C,C,C,C,Am_7,Am_7,Am_7,Am_7,F_2,F_2,F_2,F_2,C,C,C,C,C,C,C,C,Am_7,Am_7,Am_7,Am_7,F_2,F_2,F_2,F_2,C,C,C,C,C
Way back into love - c2,C,C,C,C,Am_11,Am_11,Am_11,Am_11,F_2,F_2,F_2,F_2,C,C,C,C,C,C,C,C,Am_11,Am_11,Am_11,Am_11,F_2,F_2,F_2,F_2,C,C,C,C,C
Way back into love - c3,G_7,G_7,G_7,G_7,G_7,G_7,G_7,G_7,Am_7_s4,Am_7_s4,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,G_s4,G_s4,G,G,G_9_s4,G_9_s4,G_6,G_6,C
Wake me up - v,Am,Am,F,F,C,C,C,C,Am,G,F,F,C,C,C,C,Am,Am,F,F,C,C,C,C,Am,G,F,F,C,C,C,C,Am
Wake me up - p,Am,Am,F,F,C,C,C,G,Am,G,F,F,C,C,C,E,Am,Am,F,F,C,C,C,G,Am,G,F,F,C,C,C,E,Am
Let it go - c,F_M9,F_M9,C,C,Am_7,Am_7,G_6,G_6,Dm_11,Dm_11,C,C,G,G,G_6,G_6,F_M9,F_M9,C,C,Am_7,Am_7,G_6,G_6,Dm_11,Dm_11,C,C,G,G,G_6,G_6,C
Happy,F,F,F,F,Em,Em,Em,Em,G,G,G,G,Dm,Dm,Dm_7,Dm_7,F,F,F,F,Em,Em,Em,Em,G,G,G,G,Dm,Dm,Dm_7,Dm_7,F
Animal,Am,Am,C,C,Em,C_M7,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,C,C,Em,C_M7,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am
Rolling in the Deep - v,Am,Am,Am,Am,Em,Em,Em,Em,G,G,G,G,Em,Em,Em,G,Am,Am,Am,Am,Em,Em,Em,Em,G,G,G,G,Em,Em,Em,G,Am
Rolling in the Deep - p,F,F,F,F,G,G,G,G,Em,Em,Em,Em,F,F,F,G,F,F,F,F,G,G,G,G,Em,Em,Em,Em,E,E,E,E,Am
Rolling in the Deep - c,Am_(6),Am_(6),Am_(6),Am_(6),G,G,G,G,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,G,G,Am_(6),Am_(6),Am_(6),Am_(6),G,G,G,G,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,G,G,Am
Rolling in the Deep - b,F_M7,F_M7,F_M7,F_M7,G,G,G,G,Am,Am,Am,Am,G,G,G,G,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,G,G,G,G,G,G,G,G,Am
You Know I'm No Good - 1,Am,Am,Am,Am,Dm,Dm,Dm,Dm,E_7,E_7,E_7,E_7,Am,Am,Am,Am,Am,Am,Am,Am,Dm,Dm,Dm,Dm,E_7,E_7,E_7,E_7,Am,Am,Am,Am,Am
You Know I'm No Good - 2,Dm,Dm,Dm,Dm,Dm,Dm,Dm,Dm,B_7,B_7,B_7,B_7,B_7,B_7,B_7,B_7,C,C,C,C,C,C,C,C,B,B,B,B,E,E,E,E,Am
Airplanes,Am,Am,Am,Am,F,F,C,C,Am,Am,Am,Am,F,F,C,C,Am,Am,Am,Am,F,F,C,C,Am,Am,Am,Am,F,F,C,C,Am
Halo,C,C,C,C,Dm,Dm,Dm,Dm,Am,Am,Am,Am,F,F,F,F,C,C,C,C,Dm,Dm,Dm,Dm,Am,Am,Am,Am,F,F,F,F,C
Just The Way You Are - v,C,C,C,C,C,C,C,C,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,Am_7,F_M9,F_M9,F_M9,F_M9,F_M9,F_M9,F_M9,F_M9,C,C,C,C,C,C,C,C,C
So Small - v,Am_7,Am_7,F_M9,F_M9,C,C,G,G,Am_7,Am_7,F_M9,F_M9,C,C,G_s4,G,Am_7,Am_7,F_M9,F_M9,C,C,G_s4,C,F_M9,F_M9,G_7,G_7,F_M9,F_M9,F_M9,F_M9,C
So Small - c1,F,F,Am,Am,G,G,C_M7,C,F,F,Am,Am,G,G,G,G,F,F,Am,Am,G,G,C_M7,C,F,F,Am,Am,G,G,G,G,Am
So Small - c2,F,F,Am,Am,G,G,C_M7,C,F,F,Am,Am,G,G,G,G,F,F,C,C,G,G,Am,C,F,F,G_7,G_7,F,F,F,F,Am
Say my Name,Am,Am,F,F,Dm,Dm,G_9_s4,G#dim,Am,Am,F,F,Dm,Dm,G_9_s4,G#dim,Am,Am,F,F,Dm,Dm,G_9_s4,G#dim,Am,Am,F,F,Dm,Dm,G_9_s4,G#dim,Am
Born to make you happy - v,Am,Am,Dm,Dm,F,F,E,E,Am,Am,Dm,Dm,F,F,E,E,Am,Am,Dm,Dm,F,F,E,E,Am,Am,Dm,Dm,F,F,E,E,Am
Born to make you happy - c,Am,Am,F_M7,F_M7,C,C,G,G,Am,Am,F_M7,F_M7,C,C,G,G#dim,Am,Am,Dm,Dm,F,F,E,E,Am,Am,F_M7,F_M7,C,C,G,G#dim,Am
Nothing From Nothing,C_6,C_6,B_7,E_7,Am_7,Am_7,Gm_7,C_7,F,F,F,F,E_7,E_7,Dm_7,G_7,Am_7,Am_7,Gm_7,C_7,F,F,E_7,A_7,D_7,D_7,G_7_(hm),G_7_(hm),C_(7),C_(7),C_(7),C_(7),C
Heart Attack,F,F,F,C,G,G,G,Am,F,F,F,C,G,G,G,Am,F,F,F,C,G,G,G,Am,F,F,F,C,G,G,G,Am,F
I Just Died In Your Arms - i,Am,Am,Am,Am,Dm_s4,Dm_S4,Dm,Am,G_2,G_2,G,G,Em,Em,Em,Em,Am,Am,Am,Am,Dm_s4,Dm_S4,Dm,Am,G_2,G_2,G,G,Em,Em,Em,Em,Am
I Just Died In Your Arms - v,Am,Am,Am,Am,Am,Am,Am,Am,F_M9,F_M9,F_M9,F_M9,F_M9,F_M9,F_M9,F_M9,G,G,G,G,G,G,G,G,Em_s4,Em_s4,Em_s4,Em_s4,Em_s4,Em_s4,Em_s4,Em_s4,Am
Put Your Records On - p,Am,Am,Am,Am,E_7,E_7,E_7,E_7,Am_7,Am_7,Am_7,Am_7,D_7,D_7,D_7,D_7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,F_M7,Dhdim,Dhdim,Dhdim,Dhdim,Dhdim,Dhdim,Dhdim,Dhdim,Am
Put Your Records On - c,C,C,C,C,D_7,D_7,D_7,D_7,G_s2,G_s2,G_s2,G_s2,C,C,C,C,C,C,C,C,D_7,D_7,D_7,D_7,G_s2,G_s2,G_s2,G_s2,C,C,C,C,C
Love on Top - i,C_M7,C_M7,C_M7,C_M7,F#hdim,F#hdim,F#hdim,F#hdim,F_M7,F_M7,F_M7,F_M7,G_Pen,G_Pen,Ab_M7,Gm_7,C_M7,C_M7,C_M7,C_M7,F#hdim,F#hdim,F#hdim,F#hdim,F_M7,F_M7,F_M7,F_M7,G_Pen,G_Pen,Ab_M7,Gm_7,C
Love on Top - v,C_M7,C_M7,C_M7,C_M7,F#hdim,F#hdim,F#hdim,F#hdim,F_M7,F_M7,F_M7,F_M7,Ab_M7,Ab_M7,G_9_s4,G_9_s4,C_M7,C_M7,C_M7,C_M7,F#hdim,F#hdim,F#hdim,F#hdim,F_M7,F_M7,F_M7,F_M7,G_9_s4,G_9_s4,G_9_s4,G_9_s4,C
Love on Top - p,Dm_9,Dm_9,Dm_9,Dm_9,G_Pen,G_Pen,G_Pen,G_7,Em_7,Em_7,Em_7,Em_7,A_7,A_7,A_7,A_7,Dm_9,Dm_9,Dm_9,Dm_9,G_Pen,G_Pen,G_Pen,G_7,Em_7,Em_7,Em_7,Em_7,C,C,G_13_s4,G_13_s4,C
Love on Top - c,C_M7,C_M7,C_M7,C_M7,F#hdim,F#hdim,F#hdim,F#hdim,F_M7,F_M7,F_M7,F_M7,G_9_s4,G_9_s4,G_9_s4,G_9_s4,C_M7,C_M7,C_M7,C_M7,F#hdim,F#hdim,F#hdim,F#hdim,F_M7,F_M7,F_M7,F_M7,G_Pen,G_Pen,Ab_M7,Gm_7,C
Whiskey Lullaby,C,C,C,C,G,G,G,G,Am,Am,Am,Am,F,F,F,F,C,C,C,C,G,G,G,G,Am,Am,Am,Am,F,F,F,F,C
Easy - v,C,C,Em_7,Em_7,Dm_7,Dm_7,G_7_s4,G_7_s4,C,C,Em_7,Em_7,Dm_7,Dm_7,G_7_s4,G_7_s4,C,C,Em_7,Em_7,Dm_7,Dm_7,G_7_s4,G_7_s4,C,C,Em_7,Em_7,Dm_7,Dm_7,G_7_s4,G_7_s4,C
Easy - c,C,C,Em_7,Em_7,Dm_7,Dm_7,G_7_s4,G_7_s4,C,C,Em_7,Em_7,Dm_7,Dm_7,G_7_s4,G_7_s4,C,C,Em_7,Em_7,Dm_7,Dm_7,G_7_s4,G_7_s4,Bb,Bb,F,G_7_s4,C,C,C,C,C
Virtual Insanity - v,Am_7,Am_7,D_7,D_7,G_9,G_9,C_M7,C_M7,F#hdim,F#hdim,F_M7,F_M7,E_b13,E_b13,Am_7,Am_7,Am_7,Am_7,D_7,D_7,G_9,G_9,C_M7,C_M7,F#hdim,F#hdim,F_M7,F_M7,E_b13,E_b13,Am_7,Am_7,Am
Virtual Insanity - c,F_M7,F_M7,G#dim,G#dim,Am_2,Am,Dm_7,E_b9_s4,F_M7,F_M7,G#dim,G#dim,Am_2,Am,Dm_7,E_b9_s4,F_M7,F_M7,G#dim,G#dim,Am_2,Am,Dm_7,E_b9_s4,F_M7,F_M7,G#dim,G#dim,Am_2,Am,Dm_7,E_b9_s4,Am
Complicated - v,C,C,C,C,Am,Am,Am,Am,F_s2,F_s2,F_s2,F_s2,G_s4,G_s4,G,G,C,C,C,C,Am,Am,Am,Am,F_s2,F_s2,F_s2,F_s2,G_s4,G_s4,G,G,C
Complicated - c,Am,Am,F_s2,F_s2,G_s4,G_s4,G_s4,G_s4,Am,Am,F_s2,F_s2,G_s4,G_s4,G_s4,G_s4,Am,Am,F_s2,F_s2,G_s4,G_s4,G_s4,G_s4,Dm_7,Dm_7,Dm_7,Dm_7,F_s2,F_s2,F_s2,F_s2,C
I Feel Love,G,G,G,G,Bb_(7),Bb_(7),Bb_(7),Bb_(7),C_(7),C_(7),C_(7),C_(7),D,D,D,D,G,G,G,G,Bb_(7),Bb_(7),Bb_(7),Bb_(7),C_(7),C_(7),C_(7),C_(7),D,D,D,D,G
Make You Feel My Love,C,C,C,C,G,G,G,G,Bb,Bb,Bb,Bb,F_(11),F_(11),F_(11),F_(11),Fm_(11),Fm_(11),Fm_(11),Fm_(11),C,C,C,C,D_7,D_7,G_7_s4,G_7_s4,C,C,C,C,C
I will survive,Am,Am,Am,Am,Dm,Dm,Dm,Dm,G,G,G,G,C_M7,C_M7,C_M7,C_M7,F_M7,F_M7,F_M7,F_M7,Dhdim,Dhdim,Dhdim,Dhdim,E_s4,E_s4,E_s4,E_s4,E,E,E,E,Am
September - v,FM_7,F_M7,Em_7,Dm_7,Em_7,Em_7,Am_7,Am_7,FM_7,F_M7,Em_7,Dm_7,Em_7,Em_7,Am_7,Am_7,FM_7,F_M7,Em_7,Dm_7,E_7,E_7,Am_7,Am_7,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,F
September - c,Dm_7,Dm_7,G,G,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,G,G,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,G,G,Em_7,Em_7,Am_7,Am_7,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,C_Pen_s4,F
Ain't No Sunshine,Am_7,Am_7,Em,G_7,Am_7,Am_7,Am_7,G_7,Am_7,Am_7,Em,G_7,Am_7,Am_7,Am_7,Am_7,Em_7,Em_7,Em_7,Em_7,Dm,Dm,Dm,Dm,Am_7,Am_7,Em,G_7,Am_7,Am_7,Am_7,E_7,Am
You've Got The Love,Am_11,Am_11,Am_11,Am_11,G,G,G,G,D,D,D,D,D_s4,D_s4,D_s4,D,Am_11,Am_11,Am_11,Am_11,G,G,G,G,D,D,D,D,D_s4,D_s4,D_s4,D,Am
Lover To Lover,G,G,G,Bb,Bb,Bb,Bb,Bb,C_(7),C_(7),C_(7),Eb_(4),Eb_(4),Eb_(4),Eb_(4),F_(7),G,G,G,Bb,Bb,Bb,Bb,Bb,C_(7),C_(7),C_(7),Eb_(4),Eb_(4),Eb_(4),Eb_(4),F_(7),G
My Everything,G,G,G_7,G_7,C,C,Cm_6,Cm_6,G,G,G_7,G_7,C,C,Cm_6,Cm_6,G,G,G_7,G_7,C,C,Cm_6,Cm_6,G,G,G_7,G_7,C,C,Cm_6,Cm_6,G
American Boy,G_M7,G_M7,G_M7,G_M7,Eb_M7,Eb_M7,Eb_M7,Eb_M7,Cm_7,Cm_7,Cm_7,Cm_7,Cm_7,Cm_7,F_9,F_9,G_M7,G_M7,G_M7,G_M7,Eb_M7,Eb_M7,Eb_M7,Eb_M7,Cm_7,Cm_7,Cm_7,Cm_7,Cm_7,Cm_7,F_9,F_9,G
Down,F,F,F,F,C,C,C,C,G,G,G,G,Am,Am,Am,Am,F_M7,F_M7,F_M7,F_M7,C,C,C,C,G,G,G,G,Am,Am,Am,Am,F
Fake Love,G,G,G,G,G,G,G,Dm,C,C,C,C,Eb,Eb,Eb,Eb,C_7,C_7,C_7,C_7,Eb,Eb,Eb,Eb,C_7,C_7,C_7,C_7,F_s4_(11),F_s4_(11),F_(11),F_(11),G
Hometown Glory - 1,Am,Am,Am,Am,G_v46,G_v46,G_v46,G_v46,C,C,C,C,F_M7,F_M7,F_M7,F_M7,Am,Am,Am,Am,G_v46,G_v46,G_v46,G_v46,C,C,C,C,F_M7,F_M7,F_M7,F_M7,Am
Hometown Glory - 2,Am,Am,Am,Am,G_v46,G_v46,G_v46,G_v46,C,C,C,C,F_M7,F_M7,F_M7,F_M7,Am,Am,Am,Am,G_v46,G_v46,G_v46,G_v46,C,C,C,C,F_M7,F_M7,F_M7,F_M7,Am
Fantasy - s,Am_9,Am_9,Am_9,Am_9,Gm_9,Gm_9,C_9,C_9,F_M7,F_M7,F_M7,F_M7,Bm_7,Bm_7,E_7,E_7,Am_9,Am_9,Am_9,Am_9,Gm_9,Gm_9,C_9,C_9,F_M7,F_M7,F_M7,F_M7,Bm_7,Bm_7,E_7,E_7,Am
I'm into you,Am,Am,Dm,Dm,Dm,Dm,Dm_9,Dm_9,F,F_M7,G_2,G_6,Am,Am,Am,Am,Am,Am,Dm,Dm,Dm,Dm,Dm_9,Dm_9,F,F_M7,G_2,G_6,Am,Am,Am,Am,Am
Comeback,F,F,F,F,G,G,G,G,Am,Am,Am,Am_7,D,D,D,D,F,F,F,F,G,G,G,G,Am,Am,Am,Am,Am,Am,Am,Am,Am
A child is born - 1h,C_M7,C_M7,Fm,Fm,C_M7,C_M7,Fm_6,Fm_6,C_M9,C_M9,Fm,Fm,Bhdim,Bhdim,E_#9,E_#9,Am_7,Am_7,E_b13,E_b13,Am_7,Am_7,E_b13,E_b13,Am_7,Am_7,D_9,D_9,G_7_s4,G_7_s4,G_13,G_13,C
A child is born - 2h,C_M7,C_M7,Fm,Fm,C_M7,C_M7,Fm,Fm,C_M9,C_M9,E_Alt,E_Alt,F_M7,F_M7,Bb_9,Bb_9,G_v46,G_v46,Dhdim,Dhdim,Am_7,Am_7,D_9,D_9,G_7_s4,G_7_s4,G_b9,G_b9,C_M7,C_M7,Fm,Fm,C
A fine Romance - 1,C_6,C_6,C_6,C_6,Am_7,Am_7,Am_7,Am_7,G_7,G_7,G_7,G_7,D#dim,D#dim,D#dim,D#dim,Em_7,Em_7,Em_7,Em_7,Am_7,Am_7,Am_7,Am_7,Dm_7,Dm_7,Dm_7,Dm_7,G_7,G_7,G_7,G_7,C
A fine Romance - 2,C_6,C_6,C_6,C_6,Em_7,Em_7,Em_7,Ab_Gr,Dm_7,Dm_7,G_7,G_7,G_7,G_7,G_7,G_7,Am_7,Am_7,Am_7,Am_7,Em_7,Em_7,Em_7,Fm_7,E_7,E_7,A_7,A_7,Dm_7,Dm_7,G_7,G_7,C
A fine Romance - 3,C_M7,C_M7,C_M7,C_M7,C_7,C_7,G_7,C_7,F_M7,F_M7,A_7,A_7,Dm_7,Dm_7,D#dim,D#dim,Em_7,Em_7,Em_7,Em_7,G_7,G_7,G_7,G_7,C_6,C_6,C_6,C_6,Dm_7,Dm_7,G_7,G_7,C
A foggy day - 1,C_M7,C_M7,C_M7,C_M7,Ehdim,Ehdim,A_7,A_7,Dm_7,Dm_7,Dm_7,Dm_7,G_7,G_7,G_7,G_7,C_6,C_6,C_6,C_6,Ahdim,Ahdim,Ahdim,Ahdim,D_7,D_7,D_7,D_7,Dm_7,Dm_7,G_7,G_7,C
A foggy day - 2,C_M7,C_M7,C_M7,C_M7,Gm_7,Gm_7,C_7,C_7,F_6,F_6,F_6,F_6,Fm_6,Fm_6,Fm_6,Fm_6,C_M7,C_M7,C_M7,C_M7,Em_7,Em_7,A_7,A_7,D_7,D_7,D_7,D_7,Dm_7,Dm_7,G_7,G_7,C
A foggy day - 3,C_M7,C_M7,C_M7,C_M7,Ebm_7,Ebm_7,Ebm_7,Ebm_7,Dm_7,Dm_7,Dm_7,Dm_7,G_7,G_7,G_7,G_7,C_6,C_6,C_6,C_6,Ahdim,Ahdim,Ahdim,Ahdim,D_7,D_7,D_7,D_7,Dm_7,Dm_7,G_7,G_7,C
A foggy day - 4,Gm_7,Gm_7,Gm_7,Gm_7,C_7,C_7,C_7,C_7,F_6,F_6,F_6,F_6,Bb_7,Bb_7,Bb_7,Bb_7,C_6,C_6,Dm_7,Dm_7,Em_7,Em_7,Fm_6,Fm_6,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,G_7,G_7,C
African flower - 1,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Gm_7,Gm_7,Gm_7,Gm_7,Fm_7,Fm_7,Fm_7,Fm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm_7,Dm
Airegin - 1,Am,Am,Am,Am,E_#9,E_#9,E_#9,E_#9,Am,Am,Am,Am,A_b9,A_b9,A_b9,A_b9,Dm,Dm,Dm,Dm,A_#9,A_#9,A_#9,A_#9,Dm,Dm,Dm,Dm,Dm,Dm,Dm,Dm,Am
Airegin - 2,F_M7,F_M7,F_M7,F_M7,F#hdim,F#hdim,B_7,B_7,Ehdim,Ehdim,Bb_Gr,Gb_Gr,A_7,A_7,Eb_Gr,Eb_Gr,Dm_7,Dm_7,Dm_7,Dm_7,G_7_s4,G_7_s4,G_7_s4,G_7_s4,C,C,C,C,Bhdim,Bhdim,E_b9,E_b9,Am
Alice in wonderland - 1,Dm_7,Dm_7,G_7,G_7,C_M7,C_M7,F_M7,F_M7,Bhdim,Bhdim,E_7,E_7,Am_7,Am_7,Eb_Gr,Eb_Gr,Dm_7,Dm_7,G_7,G_7,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,G_7,G_7,C_M7,C_M7,Am_7,Am_7,C
Alice in wonderland - 2,D_7,D_7,G_7,G_7,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,G_7,G_7,C_M7,C_M7,F_M7,F_M7,F#m_7,F#m_7,B_b9,B_b9,Em_7,Em_7,A_7,A_7,Dm_7,A_7,Dm_7,A_7,Dm_7,Ab_Gr,G_7,G_7,C
Alice in wonderland - 3,Dm_7,Dm_7,G_7,G_7,C_M7,C_M7,F_M7,F_M7,Bhdim,Bhdim,E_7,E_7,Am_7,Am_7,Eb_Gr,Eb_Gr,Dm_7,Dm_7,G_7,G_7,Em_7,Em_7,Am_7,Am_7,Dm_7,Dm_7,G_7,G_7,C_M7,C_M7,C_M7,C_M7,C
All in love is fair - 1,Am,Am,Am,Am,Am_7,Am_7,Am_7,Am_7,F#hdim,F#hdim,F#hdim,F#hdim,F_M7,F_M7,F_M7,F_M7,Ehdim,Ehdim,Ehdim,Ehdim,A_7,A_7,A_7,A_7,D_7,D_7,D_7,D_7,G_7,G_7,G_7,G_7,Am
All in love is fair - 2,Am,Am,Am,Am,Am_7,Am_7,Am_7,Am_7,F#hdim,F#hdim,F#hdim,F#hdim,F_M7,F_M7,F_M7,F_M7,Ehdim,Ehdim,Ehdim,Ehdim,A_#9,A_#9,A_#9,A_#9,Dm_7,Dm_7,Dm_7,Dm_7,E_7,E_7,E_7,E_7,Am
All in love is fair - 3,Am,Am,Am,Am,Am_7,Am_7,Am_7,Am_7,F#hdim,F#hdim,F#hdim,F#hdim,Fm_7,Fm_7,Bb_b9,Bb_b9,G_v46,G_v46,A_7,A_7,D_9,D_9,G_7,G_7,C,C,C,C,E_b9,E_b9,E_b9,E_b9,Am
LA01,C,C,C,C,G,G,G,G,F,F,F,F,G_7,G_7,G_7,G_7,C,C,C,C,G,G,G,G,F,F,F,F,G_7,G_7,G_7,G_7,C
LA01_2,C,C,C,C,G,G,G,G,F,F,F,F,G,G,G,G,C,C,C,C,G,G,G,G,F,F,F,F,G,G,G,G,C
LA02,C,C,Am_7,Am_7,F,F,C,C,C,C,Am_7,Am_7,F,F,C,C,C,C,Am_7,Am_7,F,F,C,C,C,C,Am_7,Am_7,F,F,C,C,C
LA03,C,C,E_7,E_7,A_7,A_7,D_7,D_7,F,F,G_7,G_7,C,C,G_7,G_7,C,C,E_7,E_7,A_7,A_7,D_7,D_7,F,F,G_7,G_7,C,C,G_7,G_7,C
LA04,C,C,C,C,Em_7,Em_7,Em_7,Em_7,F,F,F,F,G_7,G_7,G_7,G_7,C,C,C,C,Em_7,Em_7,Em_7,Em_7,F,F,F,F,G_7,G_7,G_7,G_7,C
LA05,Am,Am,Am,Am,Gm_7,Gm_7,C_7,C_7,F,C,Dm_7,Dm_7,G_9_s4,G_9_s4,G_9_s4,G_9_s4,Am,Am,Am,Am,Gm_7,Gm_7,C_7,C_7,F,C,Dm_7,Dm_7,G_9_s4,G_9_s4,G_9_s4,G_9_s4,C
LA06,C,C,C,C,G,G,G,G,Am_7,Am_7,Am_7,Am_7,Em_7,Em_7,Em_7,Em_7,F,F,F,F,C,C,C,C,Dm_7,Dm_7,Dm_7,Dm_7,G_7,G_7,G_7,G_7,C
LA07,C,C,F,F,G,G,E_7,E_7,Am,Am,D_7,D_7,C,C,Am,G,C,C,F,F,G,G,E_7,E_7,Am,Am,D_7,D_7,C,C,Am,G,C
LA08,C,C,G,G,F,F,C,C,Dm,Dm,Dm_M7,Dm_M7,F,F,G_9_s4,G_7,C,C,G,G,F,F,C,C,Dm,Dm,Dm_M7,Dm_M7,F,F,G_9_s4,G_7,C
LA09,Am,Am,G,G,F,F,G,G,Am,Am,G,G,F,F,G,G,C,C,Dm,Dm,C,C,F,F,G_9_s4,G_9_s4,G_9_s4,G_9_s4,G_7,G_7,G_7,G_7,C
